case_id,model_tier,model_version,strategy,prompt_version,seed,output_type,answer_text,citations,confidence,correct,citation_valid,input_tokens,fresh_input_tokens,cached_input_tokens,output_tokens,cost_usd,latency_ms,timestamp,raw_response_path,run_id,prompt_sha256,dataset_sha256,corpus_manifest_sha256,retrieved_passage_ids,attempt_count,raw_response_paths,requested_models,actual_models_used,system_fingerprints,finish_reasons,error_state,scoring_status,scoring_note,budget_guard_cost_usd,price_table_version,price_table_sha256
case_0149,cheap,gpt-5.4-nano-2026-03-17,self_check,base-v1.0.0+critic-v1.0.0,20260831,ABSTAIN,,[],0.05,true,,6852,4036,2816,60,0.000938520000,1947,2026-08-31T07:31:03.609Z,results/raw/full_r3_v1__cheap__self_check__1b1581710af2__af282e540fce/case_0149/call-02-attempt-01.json,full_r3_v1__cheap__self_check__1b1581710af2__af282e540fce,af282e540fce4e9e9e354ee5fddfd367ffbe050c134287a35f29653f7d8a5adc,1b1581710af22995c47da1aae2c481b23a293be168a20d5e5765a03d4b4e5cc0,a21a88481f955ea9cfc84c014e0af771b4f5ceca19b1cf470cfc35a19c747920,"[""asic_rg271-p0008-c002-8f54c97d110a"", ""asic_rg271-p0026-c001-cc581125fdf3"", ""asic_rg271-p0005-c002-658d80ce3c8d"", ""fwo_dispute_resolution-p0010-c002-4f814531e440"", ""fwo_dispute_resolution-p0011-c001-229dc07ce14d"", ""asic_rg271-p0038-c001-92aac2e26dd4"", ""asic_rg271-p0054-c002-20b64eb61971"", ""asic_rg271-p0033-c001-79a60fdf3fe9""]",2,"[""results/raw/full_r3_v1__cheap__self_check__1b1581710af2__af282e540fce/case_0149/call-01-attempt-01.json"", ""results/raw/full_r3_v1__cheap__self_check__1b1581710af2__af282e540fce/case_0149/call-02-attempt-01.json""]","[""gpt-5.4-nano-2026-03-17"", ""gpt-5.4-nano-2026-03-17""]","[""gpt-5.4-nano-2026-03-17"", ""gpt-5.4-nano-2026-03-17""]",[],"[""stop"", ""stop""]",,deterministic,deterministic label,0.004385600000,openai-standard-2026-08-31,217b709f860486e367878551c3e5034b05d84ed7ee4ed18267746dcc30f4aa9b
case_0150,cheap,gpt-5.4-nano-2026-03-17,self_check,base-v1.0.0+critic-v1.0.0,20260831,ABSTAIN,,[],0.05,true,,7012,4196,2816,60,0.000970520000,1792,2026-08-31T07:31:05.402Z,results/raw/full_r3_v1__cheap__self_check__1b1581710af2__af282e540fce/case_0150/call-02-attempt-01.json,full_r3_v1__cheap__self_check__1b1581710af2__af282e540fce,af282e540fce4e9e9e354ee5fddfd367ffbe050c134287a35f29653f7d8a5adc,1b1581710af22995c47da1aae2c481b23a293be168a20d5e5765a03d4b4e5cc0,a21a88481f955ea9cfc84c014e0af771b4f5ceca19b1cf470cfc35a19c747920,"[""asic_rg271-p0048-c001-74db5a89f04a"", ""asic_rg271-p0046-c002-e0c5a767477d"", ""asic_rg271-p0004-c001-fde204a5871a"", ""asic_rg271-p0002-c001-80ab0a2750b9"", ""asic_rg271-p0050-c001-37172ed0ad2c"", ""asic_rg271-p0046-c001-5d4b11b8f461"", ""asic_rg271-p0049-c001-daddc825fd02"", ""asic_rg271-p0053-c001-0efa030624cd""]",2,"[""results/raw/full_r3_v1__cheap__self_check__1b1581710af2__af282e540fce/case_0150/call-01-attempt-01.json"", ""results/raw/full_r3_v1__cheap__self_check__1b1581710af2__af282e540fce/case_0150/call-02-attempt-01.json""]","[""gpt-5.4-nano-2026-03-17"", ""gpt-5.4-nano-2026-03-17""]","[""gpt-5.4-nano-2026-03-17"", ""gpt-5.4-nano-2026-03-17""]",[],"[""stop"", ""stop""]",,deterministic,deterministic label,0.004417600000,openai-standard-2026-08-31,217b709f860486e367878551c3e5034b05d84ed7ee4ed18267746dcc30f4aa9b
case_0151,cheap,gpt-5.4-nano-2026-03-17,self_check,base-v1.0.0+critic-v1.0.0,20260831,ANSWER,"Financial firms must promptly escalate possible systemic issues to appropriate areas within the firm for investigation and action, and report internally on the outcome of investigations (including actions taken) in a timely manner.","[""asic_rg271-p0035-c001-c3bc1825ac83""]",0.98,,,6361,3545,2816,175,0.000984070000,2259,2026-08-31T07:31:07.662Z,results/raw/full_r3_v1__cheap__self_check__1b1581710af2__af282e540fce/case_0151/call-02-attempt-01.json,full_r3_v1__cheap__self_check__1b1581710af2__af282e540fce,af282e540fce4e9e9e354ee5fddfd367ffbe050c134287a35f29653f7d8a5adc,1b1581710af22995c47da1aae2c481b23a293be168a20d5e5765a03d4b4e5cc0,a21a88481f955ea9cfc84c014e0af771b4f5ceca19b1cf470cfc35a19c747920,"[""asic_rg271-p0035-c001-c3bc1825ac83"", ""asic_rg271-p0047-c001-f59e937ccb4c"", ""asic_rg271-p0034-c001-be168118166b"", ""asic_rg271-p0046-c002-e0c5a767477d"", ""asic_rg271-p0034-c002-f7e17d4bc8bb"", ""asic_rg271-p0041-c001-240a1feebad6"", ""asic_rg271-p0046-c001-5d4b11b8f461"", ""asic_rg271-p0042-c001-93262950c49e""]",2,"[""results/raw/full_r3_v1__cheap__self_check__1b1581710af2__af282e540fce/case_0151/call-01-attempt-01.json"", ""results/raw/full_r3_v1__cheap__self_check__1b1581710af2__af282e540fce/case_0151/call-02-attempt-01.json""]","[""gpt-5.4-nano-2026-03-17"", ""gpt-5.4-nano-2026-03-17""]","[""gpt-5.4-nano-2026-03-17"", ""gpt-5.4-nano-2026-03-17""]",[],"[""stop"", ""stop""]",,pending_manual_adjudication,manual answer and citation adjudication required,0.004287400000,openai-standard-2026-08-31,217b709f860486e367878551c3e5034b05d84ed7ee4ed18267746dcc30f4aa9b
case_0152,cheap,gpt-5.4-nano-2026-03-17,self_check,base-v1.0.0+critic-v1.0.0,20260831,ABSTAIN,,[],0.98,true,,7054,4238,2816,60,0.000978920000,1768,2026-08-31T07:31:09.432Z,results/raw/full_r3_v1__cheap__self_check__1b1581710af2__af282e540fce/case_0152/call-02-attempt-01.json,full_r3_v1__cheap__self_check__1b1581710af2__af282e540fce,af282e540fce4e9e9e354ee5fddfd367ffbe050c134287a35f29653f7d8a5adc,1b1581710af22995c47da1aae2c481b23a293be168a20d5e5765a03d4b4e5cc0,a21a88481f955ea9cfc84c014e0af771b4f5ceca19b1cf470cfc35a19c747920,"[""asic_rg271-p0018-c001-ed11096384df"", ""asic_rg271-p0018-c002-ffd83db466b2"", ""fwo_dispute_resolution-p0012-c001-ea3701250a07"", ""asic_rg271-p0046-c001-5d4b11b8f461"", ""fwo_dispute_resolution-p0004-c001-b24117433e9a"", ""asic_rg271-p0025-c001-ccae911d4a7d"", ""fwo_nes-p0001-c001-309168a0031e"", ""fwo_nes-p0001-c002-e38bf8c54211""]",2,"[""results/raw/full_r3_v1__cheap__self_check__1b1581710af2__af282e540fce/case_0152/call-01-attempt-01.json"", ""results/raw/full_r3_v1__cheap__self_check__1b1581710af2__af282e540fce/case_0152/call-02-attempt-01.json""]","[""gpt-5.4-nano-2026-03-17"", ""gpt-5.4-nano-2026-03-17""]","[""gpt-5.4-nano-2026-03-17"", ""gpt-5.4-nano-2026-03-17""]",[],"[""stop"", ""stop""]",,deterministic,deterministic label,0.004426000000,openai-standard-2026-08-31,217b709f860486e367878551c3e5034b05d84ed7ee4ed18267746dcc30f4aa9b
case_0153,cheap,gpt-5.4-nano-2026-03-17,self_check,base-v1.0.0+critic-v1.0.0,20260831,ESCALATE,,[],0.66,,,7446,4630,2816,60,0.001057320000,2025,2026-08-31T07:31:11.458Z,results/raw/full_r3_v1__cheap__self_check__1b1581710af2__af282e540fce/case_0153/call-02-attempt-01.json,full_r3_v1__cheap__self_check__1b1581710af2__af282e540fce,af282e540fce4e9e9e354ee5fddfd367ffbe050c134287a35f29653f7d8a5adc,1b1581710af22995c47da1aae2c481b23a293be168a20d5e5765a03d4b4e5cc0,a21a88481f955ea9cfc84c014e0af771b4f5ceca19b1cf470cfc35a19c747920,"[""fwo_nes-p0002-c001-ccbca03b65ab"", ""fwo_nes-p0001-c002-e38bf8c54211"", ""fwo_nes-p0001-c001-309168a0031e"", ""fwo_dispute_resolution-p0010-c002-4f814531e440"", ""fwo_dispute_resolution-p0010-c001-fcbb30ef4ad7"", ""fwo_dispute_resolution-p0012-c001-ea3701250a07"", ""fwo_dispute_resolution-p0002-c001-b5913d14d74a"", ""fwo_dispute_resolution-p0005-c001-96e1de939bfe""]",2,"[""results/raw/full_r3_v1__cheap__self_check__1b1581710af2__af282e540fce/case_0153/call-01-attempt-01.json"", ""results/raw/full_r3_v1__cheap__self_check__1b1581710af2__af282e540fce/case_0153/call-02-attempt-01.json""]","[""gpt-5.4-nano-2026-03-17"", ""gpt-5.4-nano-2026-03-17""]","[""gpt-5.4-nano-2026-03-17"", ""gpt-5.4-nano-2026-03-17""]",[],"[""stop"", ""stop""]",,deterministic,operational deferral,0.004504400000,openai-standard-2026-08-31,217b709f860486e367878551c3e5034b05d84ed7ee4ed18267746dcc30f4aa9b
case_0154,cheap,gpt-5.4-nano-2026-03-17,self_check,base-v1.0.0+critic-v1.0.0,20260831,ANSWER,"The checklist says employers should “Provide training — make sure employees and managers know about the dispute resolution process and how to use it,” which can be done by providing “training and awareness sessions.”","[""fwo_dispute_resolution-p0012-c001-ea3701250a07""]",0.99,,,7193,4377,2816,169,0.001142970000,2617,2026-08-31T07:31:14.076Z,results/raw/full_r3_v1__cheap__self_check__1b1581710af2__af282e540fce/case_0154/call-02-attempt-01.json,full_r3_v1__cheap__self_check__1b1581710af2__af282e540fce,af282e540fce4e9e9e354ee5fddfd367ffbe050c134287a35f29653f7d8a5adc,1b1581710af22995c47da1aae2c481b23a293be168a20d5e5765a03d4b4e5cc0,a21a88481f955ea9cfc84c014e0af771b4f5ceca19b1cf470cfc35a19c747920,"[""fwo_dispute_resolution-p0002-c001-b5913d14d74a"", ""fwo_dispute_resolution-p0012-c001-ea3701250a07"", ""fwo_dispute_resolution-p0005-c001-96e1de939bfe"", ""fwo_dispute_resolution-p0013-c001-d096fff26b96"", ""fwo_dispute_resolution-p0004-c002-51dcb90360e5"", ""fwo_dispute_resolution-p0008-c001-d2801a834664"", ""fwo_dispute_resolution-p0006-c001-f6b6301cc089"", ""fwo_dispute_resolution-p0011-c001-229dc07ce14d""]",2,"[""results/raw/full_r3_v1__cheap__self_check__1b1581710af2__af282e540fce/case_0154/call-01-attempt-01.json"", ""results/raw/full_r3_v1__cheap__self_check__1b1581710af2__af282e540fce/case_0154/call-02-attempt-01.json""]","[""gpt-5.4-nano-2026-03-17"", ""gpt-5.4-nano-2026-03-17""]","[""gpt-5.4-nano-2026-03-17"", ""gpt-5.4-nano-2026-03-17""]",[],"[""stop"", ""stop""]",,pending_manual_adjudication,manual answer and citation adjudication required,0.004453800000,openai-standard-2026-08-31,217b709f860486e367878551c3e5034b05d84ed7ee4ed18267746dcc30f4aa9b
case_0155,cheap,gpt-5.4-nano-2026-03-17,self_check,base-v1.0.0+critic-v1.0.0,20260831,ABSTAIN,,[],0.05,true,,7412,4596,2816,60,0.001050520000,1843,2026-08-31T07:31:15.921Z,results/raw/full_r3_v1__cheap__self_check__1b1581710af2__af282e540fce/case_0155/call-02-attempt-01.json,full_r3_v1__cheap__self_check__1b1581710af2__af282e540fce,af282e540fce4e9e9e354ee5fddfd367ffbe050c134287a35f29653f7d8a5adc,1b1581710af22995c47da1aae2c481b23a293be168a20d5e5765a03d4b4e5cc0,a21a88481f955ea9cfc84c014e0af771b4f5ceca19b1cf470cfc35a19c747920,"[""asic_rg271-p0024-c001-b4bba4141d6f"", ""asic_rg271-p0025-c001-ccae911d4a7d"", ""asic_rg271-p0006-c002-6520ea5bf079"", ""asic_rg271-p0012-c001-c13258ebad5f"", ""asic_rg271-p0031-c001-6da530809372"", ""asic_rg271-p0033-c002-5f7f876bab63"", ""fwo_dispute_resolution-p0005-c001-96e1de939bfe"", ""asic_rg271-p0052-c001-1646aff2d006""]",2,"[""results/raw/full_r3_v1__cheap__self_check__1b1581710af2__af282e540fce/case_0155/call-01-attempt-01.json"", ""results/raw/full_r3_v1__cheap__self_check__1b1581710af2__af282e540fce/case_0155/call-02-attempt-01.json""]","[""gpt-5.4-nano-2026-03-17"", ""gpt-5.4-nano-2026-03-17""]","[""gpt-5.4-nano-2026-03-17"", ""gpt-5.4-nano-2026-03-17""]",[],"[""stop"", ""stop""]",,deterministic,deterministic label,0.004497600000,openai-standard-2026-08-31,217b709f860486e367878551c3e5034b05d84ed7ee4ed18267746dcc30f4aa9b
case_0156,cheap,gpt-5.4-nano-2026-03-17,self_check,base-v1.0.0+critic-v1.0.0,20260831,ABSTAIN,,[],0.05,true,,7488,4672,2816,60,0.001065720000,2210,2026-08-31T07:31:18.134Z,results/raw/full_r3_v1__cheap__self_check__1b1581710af2__af282e540fce/case_0156/call-02-attempt-01.json,full_r3_v1__cheap__self_check__1b1581710af2__af282e540fce,af282e540fce4e9e9e354ee5fddfd367ffbe050c134287a35f29653f7d8a5adc,1b1581710af22995c47da1aae2c481b23a293be168a20d5e5765a03d4b4e5cc0,a21a88481f955ea9cfc84c014e0af771b4f5ceca19b1cf470cfc35a19c747920,"[""asic_rg271-p0021-c001-eedd18e219b1"", ""asic_rg271-p0020-c001-065c65220d78"", ""asic_rg271-p0027-c002-6893af7f5030"", ""asic_rg271-p0024-c001-b4bba4141d6f"", ""asic_rg271-p0019-c001-fe57db53dd3b"", ""asic_rg271-p0027-c001-f6727674ec3d"", ""asic_rg271-p0025-c002-cf7e92ab69f7"", ""asic_rg271-p0022-c001-c82f21d3ee0b""]",2,"[""results/raw/full_r3_v1__cheap__self_check__1b1581710af2__af282e540fce/case_0156/call-01-attempt-01.json"", ""results/raw/full_r3_v1__cheap__self_check__1b1581710af2__af282e540fce/case_0156/call-02-attempt-01.json""]","[""gpt-5.4-nano-2026-03-17"", ""gpt-5.4-nano-2026-03-17""]","[""gpt-5.4-nano-2026-03-17"", ""gpt-5.4-nano-2026-03-17""]",[],"[""stop"", ""stop""]",,deterministic,deterministic label,0.004512800000,openai-standard-2026-08-31,217b709f860486e367878551c3e5034b05d84ed7ee4ed18267746dcc30f4aa9b
case_0157,cheap,gpt-5.4-nano-2026-03-17,self_check,base-v1.0.0+critic-v1.0.0,20260831,ANSWER,"For a proposed superannuation death-benefit distribution, potential beneficiaries may object within 28 calendar days of receiving the notice of the proposal. The death benefit decision-maker’s maximum period to provide the final IDR response is 90 calendar days, which begins from the end of that 28-calendar-day objection period.","[""asic_rg271-p0027-c001-f6727674ec3d"", ""asic_rg271-p0022-c001-c82f21d3ee0b"", ""asic_rg271-p0027-c002-6893af7f5030""]",0.98,,,7148,4332,2816,285,0.001278970000,2907,2026-08-31T07:31:21.044Z,results/raw/full_r3_v1__cheap__self_check__1b1581710af2__af282e540fce/case_0157/call-02-attempt-01.json,full_r3_v1__cheap__self_check__1b1581710af2__af282e540fce,af282e540fce4e9e9e354ee5fddfd367ffbe050c134287a35f29653f7d8a5adc,1b1581710af22995c47da1aae2c481b23a293be168a20d5e5765a03d4b4e5cc0,a21a88481f955ea9cfc84c014e0af771b4f5ceca19b1cf470cfc35a19c747920,"[""asic_rg271-p0027-c001-f6727674ec3d"", ""asic_rg271-p0027-c002-6893af7f5030"", ""asic_rg271-p0022-c002-f82589af8eb4"", ""asic_rg271-p0023-c001-94f83792660d"", ""asic_rg271-p0028-c001-c4d0879b3776"", ""asic_rg271-p0020-c001-065c65220d78"", ""asic_rg271-p0022-c001-c82f21d3ee0b"", ""asic_rg271-p0014-c002-c83027a54f40""]",2,"[""results/raw/full_r3_v1__cheap__self_check__1b1581710af2__af282e540fce/case_0157/call-01-attempt-01.json"", ""results/raw/full_r3_v1__cheap__self_check__1b1581710af2__af282e540fce/case_0157/call-02-attempt-01.json""]","[""gpt-5.4-nano-2026-03-17"", ""gpt-5.4-nano-2026-03-17""]","[""gpt-5.4-nano-2026-03-17"", ""gpt-5.4-nano-2026-03-17""]",[],"[""stop"", ""stop""]",,pending_manual_adjudication,manual answer and citation adjudication required,0.004444800000,openai-standard-2026-08-31,217b709f860486e367878551c3e5034b05d84ed7ee4ed18267746dcc30f4aa9b
case_0158,cheap,gpt-5.4-nano-2026-03-17,self_check,base-v1.0.0+critic-v1.0.0,20260831,ABSTAIN,,[],0.2,false,,7040,4224,2816,60,0.000976120000,2127,2026-08-31T07:31:23.172Z,results/raw/full_r3_v1__cheap__self_check__1b1581710af2__af282e540fce/case_0158/call-02-attempt-01.json,full_r3_v1__cheap__self_check__1b1581710af2__af282e540fce,af282e540fce4e9e9e354ee5fddfd367ffbe050c134287a35f29653f7d8a5adc,1b1581710af22995c47da1aae2c481b23a293be168a20d5e5765a03d4b4e5cc0,a21a88481f955ea9cfc84c014e0af771b4f5ceca19b1cf470cfc35a19c747920,"[""asic_rg271-p0014-c001-2450831dba3b"", ""asic_rg271-p0015-c002-2970099de9f7"", ""asic_rg271-p0032-c001-61d82cea4a65"", ""asic_rg271-p0013-c001-a53d7d32bf80"", ""asic_rg271-p0015-c001-29fdc2ba5f4c"", ""asic_rg271-p0032-c002-4ef82650a6b8"", ""fwo_dispute_resolution-p0003-c001-1a4a5fb3c291"", ""asic_rg271-p0029-c001-951a4fdedd90""]",2,"[""results/raw/full_r3_v1__cheap__self_check__1b1581710af2__af282e540fce/case_0158/call-01-attempt-01.json"", ""results/raw/full_r3_v1__cheap__self_check__1b1581710af2__af282e540fce/case_0158/call-02-attempt-01.json""]","[""gpt-5.4-nano-2026-03-17"", ""gpt-5.4-nano-2026-03-17""]","[""gpt-5.4-nano-2026-03-17"", ""gpt-5.4-nano-2026-03-17""]",[],"[""stop"", ""stop""]",,deterministic,deterministic label,0.004423200000,openai-standard-2026-08-31,217b709f860486e367878551c3e5034b05d84ed7ee4ed18267746dcc30f4aa9b
case_0159,cheap,gpt-5.4-nano-2026-03-17,self_check,base-v1.0.0+critic-v1.0.0,20260831,ABSTAIN,,[],0.98,false,,6670,3854,2816,126,0.000984620000,2230,2026-08-31T07:31:25.403Z,results/raw/full_r3_v1__cheap__self_check__1b1581710af2__af282e540fce/case_0159/call-02-attempt-01.json,full_r3_v1__cheap__self_check__1b1581710af2__af282e540fce,af282e540fce4e9e9e354ee5fddfd367ffbe050c134287a35f29653f7d8a5adc,1b1581710af22995c47da1aae2c481b23a293be168a20d5e5765a03d4b4e5cc0,a21a88481f955ea9cfc84c014e0af771b4f5ceca19b1cf470cfc35a19c747920,"[""asic_rg271-p0035-c001-c3bc1825ac83"", ""asic_rg271-p0034-c001-be168118166b"", ""asic_rg271-p0019-c001-fe57db53dd3b"", ""asic_rg271-p0032-c001-61d82cea4a65"", ""fwo_dispute_resolution-p0004-c001-b24117433e9a"", ""asic_rg271-p0053-c002-9e312777bcb0"", ""fwo_dispute_resolution-p0002-c001-b5913d14d74a"", ""asic_rg271-p0003-c002-85a4c10608be""]",2,"[""results/raw/full_r3_v1__cheap__self_check__1b1581710af2__af282e540fce/case_0159/call-01-attempt-01.json"", ""results/raw/full_r3_v1__cheap__self_check__1b1581710af2__af282e540fce/case_0159/call-02-attempt-01.json""]","[""gpt-5.4-nano-2026-03-17"", ""gpt-5.4-nano-2026-03-17""]","[""gpt-5.4-nano-2026-03-17"", ""gpt-5.4-nano-2026-03-17""]",[],"[""stop"", ""stop""]",,deterministic,deterministic label,0.004349200000,openai-standard-2026-08-31,217b709f860486e367878551c3e5034b05d84ed7ee4ed18267746dcc30f4aa9b
case_0160,cheap,gpt-5.4-nano-2026-03-17,self_check,base-v1.0.0+critic-v1.0.0,20260831,ANSWER,"The guide recommends that during the conversation managers should (1) allow the employee to bring a support person to any meetings (e.g., a friend, co-worker, family member or union representative) and (2) make a record of any discussions, including the date and time when they occurred.","[""fwo_dispute_resolution-p0006-c001-f6b6301cc089""]",0.98,,,7357,4541,2816,230,0.001252020000,2621,2026-08-31T07:31:28.025Z,results/raw/full_r3_v1__cheap__self_check__1b1581710af2__af282e540fce/case_0160/call-02-attempt-01.json,full_r3_v1__cheap__self_check__1b1581710af2__af282e540fce,af282e540fce4e9e9e354ee5fddfd367ffbe050c134287a35f29653f7d8a5adc,1b1581710af22995c47da1aae2c481b23a293be168a20d5e5765a03d4b4e5cc0,a21a88481f955ea9cfc84c014e0af771b4f5ceca19b1cf470cfc35a19c747920,"[""fwo_dispute_resolution-p0006-c001-f6b6301cc089"", ""fwo_dispute_resolution-p0004-c001-b24117433e9a"", ""fwo_dispute_resolution-p0013-c001-d096fff26b96"", ""fwo_dispute_resolution-p0008-c001-d2801a834664"", ""fwo_dispute_resolution-p0011-c001-229dc07ce14d"", ""fwo_dispute_resolution-p0010-c001-fcbb30ef4ad7"", ""fwo_dispute_resolution-p0008-c002-dec9ca7c9c5d"", ""fwo_dispute_resolution-p0005-c001-96e1de939bfe""]",2,"[""results/raw/full_r3_v1__cheap__self_check__1b1581710af2__af282e540fce/case_0160/call-01-attempt-01.json"", ""results/raw/full_r3_v1__cheap__self_check__1b1581710af2__af282e540fce/case_0160/call-02-attempt-01.json""]","[""gpt-5.4-nano-2026-03-17"", ""gpt-5.4-nano-2026-03-17""]","[""gpt-5.4-nano-2026-03-17"", ""gpt-5.4-nano-2026-03-17""]",[],"[""stop"", ""stop""]",,pending_manual_adjudication,manual answer and citation adjudication required,0.004486600000,openai-standard-2026-08-31,217b709f860486e367878551c3e5034b05d84ed7ee4ed18267746dcc30f4aa9b
case_0161,cheap,gpt-5.4-nano-2026-03-17,self_check,base-v1.0.0+critic-v1.0.0,20260831,ABSTAIN,,[],0.0,false,,7024,4208,2816,60,0.000972920000,1623,2026-08-31T07:31:29.650Z,results/raw/full_r3_v1__cheap__self_check__1b1581710af2__af282e540fce/case_0161/call-02-attempt-01.json,full_r3_v1__cheap__self_check__1b1581710af2__af282e540fce,af282e540fce4e9e9e354ee5fddfd367ffbe050c134287a35f29653f7d8a5adc,1b1581710af22995c47da1aae2c481b23a293be168a20d5e5765a03d4b4e5cc0,a21a88481f955ea9cfc84c014e0af771b4f5ceca19b1cf470cfc35a19c747920,"[""asic_rg271-p0014-c001-2450831dba3b"", ""asic_rg271-p0038-c001-92aac2e26dd4"", ""asic_rg271-p0019-c001-fe57db53dd3b"", ""asic_rg271-p0018-c001-ed11096384df"", ""asic_rg271-p0021-c002-f2a3afc18de5"", ""asic_rg271-p0009-c002-540bcd927e93"", ""asic_rg271-p0022-c001-c82f21d3ee0b"", ""asic_rg271-p0012-c001-c13258ebad5f""]",2,"[""results/raw/full_r3_v1__cheap__self_check__1b1581710af2__af282e540fce/case_0161/call-01-attempt-01.json"", ""results/raw/full_r3_v1__cheap__self_check__1b1581710af2__af282e540fce/case_0161/call-02-attempt-01.json""]","[""gpt-5.4-nano-2026-03-17"", ""gpt-5.4-nano-2026-03-17""]","[""gpt-5.4-nano-2026-03-17"", ""gpt-5.4-nano-2026-03-17""]",[],"[""stop"", ""stop""]",,deterministic,deterministic label,0.004420000000,openai-standard-2026-08-31,217b709f860486e367878551c3e5034b05d84ed7ee4ed18267746dcc30f4aa9b
case_0162,cheap,gpt-5.4-nano-2026-03-17,self_check,base-v1.0.0+critic-v1.0.0,20260831,ABSTAIN,,[],0.05,true,,7934,4094,3840,60,0.000970600000,1807,2026-08-31T07:31:31.459Z,results/raw/full_r3_v1__cheap__self_check__1b1581710af2__af282e540fce/case_0162/call-02-attempt-01.json,full_r3_v1__cheap__self_check__1b1581710af2__af282e540fce,af282e540fce4e9e9e354ee5fddfd367ffbe050c134287a35f29653f7d8a5adc,1b1581710af22995c47da1aae2c481b23a293be168a20d5e5765a03d4b4e5cc0,a21a88481f955ea9cfc84c014e0af771b4f5ceca19b1cf470cfc35a19c747920,"[""asic_rg271-p0049-c001-daddc825fd02"", ""fwo_dispute_resolution-p0003-c001-1a4a5fb3c291"", ""asic_rg271-p0020-c001-065c65220d78"", ""fwo_dispute_resolution-p0002-c001-b5913d14d74a"", ""asic_rg271-p0021-c001-eedd18e219b1"", ""asic_rg271-p0027-c001-f6727674ec3d"", ""asic_rg271-p0019-c001-fe57db53dd3b"", ""asic_rg271-p0033-c001-79a60fdf3fe9""]",2,"[""results/raw/full_r3_v1__cheap__self_check__1b1581710af2__af282e540fce/case_0162/call-01-attempt-01.json"", ""results/raw/full_r3_v1__cheap__self_check__1b1581710af2__af282e540fce/case_0162/call-02-attempt-01.json""]","[""gpt-5.4-nano-2026-03-17"", ""gpt-5.4-nano-2026-03-17""]","[""gpt-5.4-nano-2026-03-17"", ""gpt-5.4-nano-2026-03-17""]",[],"[""stop"", ""stop""]",,deterministic,deterministic label,0.004602000000,openai-standard-2026-08-31,217b709f860486e367878551c3e5034b05d84ed7ee4ed18267746dcc30f4aa9b
case_0163,cheap,gpt-5.4-nano-2026-03-17,self_check,base-v1.0.0+critic-v1.0.0,20260831,ABSTAIN,,[],0.62,false,,7453,4637,2816,181,0.001209970000,2474,2026-08-31T07:31:33.935Z,results/raw/full_r3_v1__cheap__self_check__1b1581710af2__af282e540fce/case_0163/call-02-attempt-01.json,full_r3_v1__cheap__self_check__1b1581710af2__af282e540fce,af282e540fce4e9e9e354ee5fddfd367ffbe050c134287a35f29653f7d8a5adc,1b1581710af22995c47da1aae2c481b23a293be168a20d5e5765a03d4b4e5cc0,a21a88481f955ea9cfc84c014e0af771b4f5ceca19b1cf470cfc35a19c747920,"[""asic_rg271-p0020-c001-065c65220d78"", ""asic_rg271-p0023-c001-94f83792660d"", ""asic_rg271-p0028-c001-c4d0879b3776"", ""asic_rg271-p0024-c001-b4bba4141d6f"", ""asic_rg271-p0032-c002-4ef82650a6b8"", ""asic_rg271-p0022-c001-c82f21d3ee0b"", ""asic_rg271-p0019-c001-fe57db53dd3b"", ""asic_rg271-p0003-c001-cdd11f23d51f""]",2,"[""results/raw/full_r3_v1__cheap__self_check__1b1581710af2__af282e540fce/case_0163/call-01-attempt-01.json"", ""results/raw/full_r3_v1__cheap__self_check__1b1581710af2__af282e540fce/case_0163/call-02-attempt-01.json""]","[""gpt-5.4-nano-2026-03-17"", ""gpt-5.4-nano-2026-03-17""]","[""gpt-5.4-nano-2026-03-17"", ""gpt-5.4-nano-2026-03-17""]",[],"[""stop"", ""stop""]",invalid_contract:nonanswer_fields,deterministic,deterministic label,0.004505800000,openai-standard-2026-08-31,217b709f860486e367878551c3e5034b05d84ed7ee4ed18267746dcc30f4aa9b
