case_id,model_tier,model_version,strategy,prompt_version,seed,output_type,answer_text,citations,confidence,correct,citation_valid,input_tokens,fresh_input_tokens,cached_input_tokens,output_tokens,cost_usd,latency_ms,timestamp,raw_response_path,run_id,prompt_sha256,dataset_sha256,corpus_manifest_sha256,retrieved_passage_ids,attempt_count,raw_response_paths,requested_models,actual_models_used,system_fingerprints,finish_reasons,error_state,scoring_status,scoring_note,budget_guard_cost_usd,price_table_version,price_table_sha256
case_0180,cheap,gpt-5.4-nano-2026-03-17,escalation,base-v1.0.0+fallback-v1.0.0,20260831,ANSWER,"In financial-services settings, firms should widely publicise information about how and where complaints may be made, including by publishing the complaints policy online and making it available in hard copy on request, including IDR process information in product welcome packs, and providing training to all staff about the IDR process. The IDR process information must also be easy to understand and use, including for people with disability or language difficulties.

In workplace settings, dealing with complaints proactively can help fix problems before they escalate and protect the business from risk—for example, a complaint may reveal that a policy isn’t as clear as it should be, giving an opportunity to fix it and potentially avoid future disputes.","[""asic_rg271-p0038-c001-92aac2e26dd4"", ""fwo_dispute_resolution-p0009-c001-20723c6f1697""]",0.78,,,3327,511,2816,200,0.000408520000,2015,2026-08-31T06:55:29.351Z,results/raw/full_r2_v1__cheap__escalation__1b1581710af2__9d564a17727a/case_0180/call-01-attempt-01.json,full_r2_v1__cheap__escalation__1b1581710af2__9d564a17727a,9d564a17727a9a389e6f0e3ef8d9395ac7376e1a033f078f37abdc7ae3cef915,1b1581710af22995c47da1aae2c481b23a293be168a20d5e5765a03d4b4e5cc0,a21a88481f955ea9cfc84c014e0af771b4f5ceca19b1cf470cfc35a19c747920,"[""fwo_dispute_resolution-p0003-c002-ea94c2b65bc3"", ""fwo_dispute_resolution-p0012-c001-ea3701250a07"", ""fwo_dispute_resolution-p0010-c002-4f814531e440"", ""fwo_dispute_resolution-p0013-c001-d096fff26b96"", ""fwo_dispute_resolution-p0010-c001-fcbb30ef4ad7"", ""asic_rg271-p0038-c001-92aac2e26dd4"", ""fwo_dispute_resolution-p0009-c001-20723c6f1697"", ""fwo_dispute_resolution-p0004-c002-51dcb90360e5""]",1,"[""results/raw/full_r2_v1__cheap__escalation__1b1581710af2__9d564a17727a/case_0180/call-01-attempt-01.json""]","[""gpt-5.4-nano-2026-03-17""]","[""gpt-5.4-nano-2026-03-17""]",[],"[""stop""]",,pending_manual_adjudication,manual answer and citation adjudication required,0.002173000000,openai-standard-2026-08-31,217b709f860486e367878551c3e5034b05d84ed7ee4ed18267746dcc30f4aa9b
case_0181,cheap,gpt-5.4-nano-2026-03-17,escalation,base-v1.0.0+fallback-v1.0.0,20260831,ABSTAIN,,[],0.05,false,,6461,3645,2816,60,0.000860320000,1848,2026-08-31T06:55:31.202Z,results/raw/full_r2_v1__cheap__escalation__1b1581710af2__9d564a17727a/case_0181/call-02-attempt-01.json,full_r2_v1__cheap__escalation__1b1581710af2__9d564a17727a,9d564a17727a9a389e6f0e3ef8d9395ac7376e1a033f078f37abdc7ae3cef915,1b1581710af22995c47da1aae2c481b23a293be168a20d5e5765a03d4b4e5cc0,a21a88481f955ea9cfc84c014e0af771b4f5ceca19b1cf470cfc35a19c747920,"[""asic_rg271-p0020-c002-86e3cf74ff52"", ""asic_rg271-p0024-c002-697510822942"", ""asic_rg271-p0025-c002-cf7e92ab69f7"", ""asic_rg271-p0016-c001-1d36cbf1ff44"", ""asic_rg271-p0013-c001-a53d7d32bf80"", ""fwo_dispute_resolution-p0006-c001-f6b6301cc089"", ""asic_rg271-p0029-c002-d8812abaf76c"", ""asic_rg271-p0021-c001-eedd18e219b1""]",2,"[""results/raw/full_r2_v1__cheap__escalation__1b1581710af2__9d564a17727a/case_0181/call-01-attempt-01.json"", ""results/raw/full_r2_v1__cheap__escalation__1b1581710af2__9d564a17727a/case_0181/call-02-attempt-01.json""]","[""gpt-5.4-nano-2026-03-17"", ""gpt-5.4-nano-2026-03-17""]","[""gpt-5.4-nano-2026-03-17"", ""gpt-5.4-nano-2026-03-17""]",[],"[""stop"", ""stop""]",,deterministic,deterministic label,0.004307400000,openai-standard-2026-08-31,217b709f860486e367878551c3e5034b05d84ed7ee4ed18267746dcc30f4aa9b
case_0182,cheap,gpt-5.4-nano-2026-03-17,escalation,base-v1.0.0+fallback-v1.0.0,20260831,ANSWER,The AFCA Rules define a “small business” as a business that had less than 100 employees at the time of the act or omission by the financial firm that gave rise to the complaint. (RG 271.37),"[""asic_rg271-p0016-c001-1d36cbf1ff44""]",0.98,,,3752,936,2816,93,0.000359770000,1119,2026-08-31T06:55:32.324Z,results/raw/full_r2_v1__cheap__escalation__1b1581710af2__9d564a17727a/case_0182/call-01-attempt-01.json,full_r2_v1__cheap__escalation__1b1581710af2__9d564a17727a,9d564a17727a9a389e6f0e3ef8d9395ac7376e1a033f078f37abdc7ae3cef915,1b1581710af22995c47da1aae2c481b23a293be168a20d5e5765a03d4b4e5cc0,a21a88481f955ea9cfc84c014e0af771b4f5ceca19b1cf470cfc35a19c747920,"[""asic_rg271-p0013-c001-a53d7d32bf80"", ""asic_rg271-p0016-c001-1d36cbf1ff44"", ""fwo_dispute_resolution-p0012-c001-ea3701250a07"", ""fwo_dispute_resolution-p0006-c002-8583247496db"", ""asic_rg271-p0011-c001-1839ce3d9432"", ""fwo_dispute_resolution-p0007-c001-d4d8c6bac927"", ""asic_rg271-p0050-c001-37172ed0ad2c"", ""fwo_dispute_resolution-p0005-c001-96e1de939bfe""]",1,"[""results/raw/full_r2_v1__cheap__escalation__1b1581710af2__9d564a17727a/case_0182/call-01-attempt-01.json""]","[""gpt-5.4-nano-2026-03-17""]","[""gpt-5.4-nano-2026-03-17""]",[],"[""stop""]",,pending_manual_adjudication,manual answer and citation adjudication required,0.002258000000,openai-standard-2026-08-31,217b709f860486e367878551c3e5034b05d84ed7ee4ed18267746dcc30f4aa9b
case_0183,cheap,gpt-5.4-nano-2026-03-17,escalation,base-v1.0.0+fallback-v1.0.0,20260831,ABSTAIN,,[],0.2,false,,7183,4367,2816,60,0.001004720000,2022,2026-08-31T06:55:34.348Z,results/raw/full_r2_v1__cheap__escalation__1b1581710af2__9d564a17727a/case_0183/call-02-attempt-01.json,full_r2_v1__cheap__escalation__1b1581710af2__9d564a17727a,9d564a17727a9a389e6f0e3ef8d9395ac7376e1a033f078f37abdc7ae3cef915,1b1581710af22995c47da1aae2c481b23a293be168a20d5e5765a03d4b4e5cc0,a21a88481f955ea9cfc84c014e0af771b4f5ceca19b1cf470cfc35a19c747920,"[""asic_rg271-p0021-c002-f2a3afc18de5"", ""asic_rg271-p0022-c001-c82f21d3ee0b"", ""asic_rg271-p0028-c001-c4d0879b3776"", ""asic_rg271-p0020-c001-065c65220d78"", ""asic_rg271-p0022-c002-f82589af8eb4"", ""asic_rg271-p0021-c001-eedd18e219b1"", ""asic_rg271-p0030-c002-952ebc764c25"", ""asic_rg271-p0026-c001-cc581125fdf3""]",2,"[""results/raw/full_r2_v1__cheap__escalation__1b1581710af2__9d564a17727a/case_0183/call-01-attempt-01.json"", ""results/raw/full_r2_v1__cheap__escalation__1b1581710af2__9d564a17727a/case_0183/call-02-attempt-01.json""]","[""gpt-5.4-nano-2026-03-17"", ""gpt-5.4-nano-2026-03-17""]","[""gpt-5.4-nano-2026-03-17"", ""gpt-5.4-nano-2026-03-17""]",[],"[""stop"", ""stop""]",,deterministic,deterministic label,0.004451800000,openai-standard-2026-08-31,217b709f860486e367878551c3e5034b05d84ed7ee4ed18267746dcc30f4aa9b
case_0184,cheap,gpt-5.4-nano-2026-03-17,escalation,base-v1.0.0+fallback-v1.0.0,20260831,ANSWER,"Complaint information should be used to identify and investigate systemic issues, then to identify affected consumers and provide fair remediation. Specifically, firms must encourage staff to escalate possible systemic issues from individual complaints, regularly analyse complaint data sets to identify systemic issues, promptly escalate possible systemic issues for investigation and action, and report internally on investigation outcomes and actions taken. If an investigation confirms a systemic issue exists, the firm is expected to take prompt action to identify affected consumers and provide fair remediation.","[""asic_rg271-p0035-c001-c3bc1825ac83"", ""asic_rg271-p0034-c001-be168118166b""]",0.78,,,3108,292,2816,151,0.000303470000,1664,2026-08-31T06:55:36.015Z,results/raw/full_r2_v1__cheap__escalation__1b1581710af2__9d564a17727a/case_0184/call-01-attempt-01.json,full_r2_v1__cheap__escalation__1b1581710af2__9d564a17727a,9d564a17727a9a389e6f0e3ef8d9395ac7376e1a033f078f37abdc7ae3cef915,1b1581710af22995c47da1aae2c481b23a293be168a20d5e5765a03d4b4e5cc0,a21a88481f955ea9cfc84c014e0af771b4f5ceca19b1cf470cfc35a19c747920,"[""asic_rg271-p0035-c001-c3bc1825ac83"", ""asic_rg271-p0041-c001-240a1feebad6"", ""asic_rg271-p0034-c001-be168118166b"", ""asic_rg271-p0046-c002-e0c5a767477d"", ""asic_rg271-p0003-c002-85a4c10608be"", ""fwo_dispute_resolution-p0004-c002-51dcb90360e5"", ""asic_rg271-p0048-c001-74db5a89f04a"", ""asic_rg271-p0019-c001-fe57db53dd3b""]",1,"[""results/raw/full_r2_v1__cheap__escalation__1b1581710af2__9d564a17727a/case_0184/call-01-attempt-01.json""]","[""gpt-5.4-nano-2026-03-17""]","[""gpt-5.4-nano-2026-03-17""]",[],"[""stop""]",,pending_manual_adjudication,manual answer and citation adjudication required,0.002129200000,openai-standard-2026-08-31,217b709f860486e367878551c3e5034b05d84ed7ee4ed18267746dcc30f4aa9b
case_0185,cheap,gpt-5.4-nano-2026-03-17,escalation,base-v1.0.0+fallback-v1.0.0,20260831,ANSWER,Yes. RG 271 states that “Any objection to a proposed death benefit distribution is a complaint and will trigger the start of the IDR process.” (RG 271.81).,"[""asic_rg271-p0027-c001-f6727674ec3d"", ""asic_rg271-p0022-c002-f82589af8eb4""]",0.98,,,3379,563,2816,98,0.000291420000,1432,2026-08-31T06:55:37.448Z,results/raw/full_r2_v1__cheap__escalation__1b1581710af2__9d564a17727a/case_0185/call-01-attempt-01.json,full_r2_v1__cheap__escalation__1b1581710af2__9d564a17727a,9d564a17727a9a389e6f0e3ef8d9395ac7376e1a033f078f37abdc7ae3cef915,1b1581710af22995c47da1aae2c481b23a293be168a20d5e5765a03d4b4e5cc0,a21a88481f955ea9cfc84c014e0af771b4f5ceca19b1cf470cfc35a19c747920,"[""asic_rg271-p0027-c001-f6727674ec3d"", ""asic_rg271-p0022-c002-f82589af8eb4"", ""asic_rg271-p0027-c002-6893af7f5030"", ""asic_rg271-p0028-c001-c4d0879b3776"", ""asic_rg271-p0023-c001-94f83792660d"", ""asic_rg271-p0014-c002-c83027a54f40"", ""asic_rg271-p0023-c002-ff9992fc02f9"", ""asic_rg271-p0022-c001-c82f21d3ee0b""]",1,"[""results/raw/full_r2_v1__cheap__escalation__1b1581710af2__9d564a17727a/case_0185/call-01-attempt-01.json""]","[""gpt-5.4-nano-2026-03-17""]","[""gpt-5.4-nano-2026-03-17""]",[],"[""stop""]",,pending_manual_adjudication,manual answer and citation adjudication required,0.002183400000,openai-standard-2026-08-31,217b709f860486e367878551c3e5034b05d84ed7ee4ed18267746dcc30f4aa9b
case_0186,cheap,gpt-5.4-nano-2026-03-17,escalation,base-v1.0.0+fallback-v1.0.0,20260831,ABSTAIN,,[],0.2,false,,6071,3255,2816,60,0.000782320000,1740,2026-08-31T06:55:39.190Z,results/raw/full_r2_v1__cheap__escalation__1b1581710af2__9d564a17727a/case_0186/call-02-attempt-01.json,full_r2_v1__cheap__escalation__1b1581710af2__9d564a17727a,9d564a17727a9a389e6f0e3ef8d9395ac7376e1a033f078f37abdc7ae3cef915,1b1581710af22995c47da1aae2c481b23a293be168a20d5e5765a03d4b4e5cc0,a21a88481f955ea9cfc84c014e0af771b4f5ceca19b1cf470cfc35a19c747920,"[""fwo_dispute_resolution-p0010-c001-fcbb30ef4ad7"", ""fwo_dispute_resolution-p0013-c002-4c207fab1c1c"", ""fwo_dispute_resolution-p0005-c001-96e1de939bfe"", ""fwo_nes-p0002-c002-9e4b76a8c585"", ""fwo_dispute_resolution-p0006-c001-f6b6301cc089"", ""fwo_dispute_resolution-p0013-c001-d096fff26b96"", ""fwo_dispute_resolution-p0004-c002-51dcb90360e5"", ""fwo_dispute_resolution-p0005-c002-17ee7a26f511""]",2,"[""results/raw/full_r2_v1__cheap__escalation__1b1581710af2__9d564a17727a/case_0186/call-01-attempt-01.json"", ""results/raw/full_r2_v1__cheap__escalation__1b1581710af2__9d564a17727a/case_0186/call-02-attempt-01.json""]","[""gpt-5.4-nano-2026-03-17"", ""gpt-5.4-nano-2026-03-17""]","[""gpt-5.4-nano-2026-03-17"", ""gpt-5.4-nano-2026-03-17""]",[],"[""stop"", ""stop""]",,deterministic,deterministic label,0.004229400000,openai-standard-2026-08-31,217b709f860486e367878551c3e5034b05d84ed7ee4ed18267746dcc30f4aa9b
case_0187,cheap,gpt-5.4-nano-2026-03-17,escalation,base-v1.0.0+fallback-v1.0.0,20260831,ANSWER,"Before discussing a workplace issue with an employee, managers should consider: what they are trying to achieve; whether they are prepared and have all the right information and useful examples; when and where the conversation will take place (timely and somewhere both feel comfortable); whether they are calm; whether they can allow the employee to steer the conversation (within reason); whether they are prepared to listen and consider all points of view; and whether they have thought about possible resolutions.","[""fwo_dispute_resolution-p0006-c001-f6b6301cc089""]",0.98,,,3514,698,2816,138,0.000368420000,1368,2026-08-31T06:55:40.562Z,results/raw/full_r2_v1__cheap__escalation__1b1581710af2__9d564a17727a/case_0187/call-01-attempt-01.json,full_r2_v1__cheap__escalation__1b1581710af2__9d564a17727a,9d564a17727a9a389e6f0e3ef8d9395ac7376e1a033f078f37abdc7ae3cef915,1b1581710af22995c47da1aae2c481b23a293be168a20d5e5765a03d4b4e5cc0,a21a88481f955ea9cfc84c014e0af771b4f5ceca19b1cf470cfc35a19c747920,"[""fwo_dispute_resolution-p0006-c001-f6b6301cc089"", ""fwo_dispute_resolution-p0005-c001-96e1de939bfe"", ""fwo_dispute_resolution-p0009-c001-20723c6f1697"", ""fwo_dispute_resolution-p0006-c002-8583247496db"", ""fwo_dispute_resolution-p0004-c001-b24117433e9a"", ""fwo_dispute_resolution-p0011-c001-229dc07ce14d"", ""fwo_dispute_resolution-p0003-c001-1a4a5fb3c291"", ""fwo_dispute_resolution-p0008-c001-d2801a834664""]",1,"[""results/raw/full_r2_v1__cheap__escalation__1b1581710af2__9d564a17727a/case_0187/call-01-attempt-01.json""]","[""gpt-5.4-nano-2026-03-17""]","[""gpt-5.4-nano-2026-03-17""]",[],"[""stop""]",,pending_manual_adjudication,manual answer and citation adjudication required,0.002210400000,openai-standard-2026-08-31,217b709f860486e367878551c3e5034b05d84ed7ee4ed18267746dcc30f4aa9b
case_0188,cheap,gpt-5.4-nano-2026-03-17,escalation,base-v1.0.0+fallback-v1.0.0,20260831,ABSTAIN,,[],0.05,true,,6073,3257,2816,60,0.000782720000,2145,2026-08-31T06:55:42.710Z,results/raw/full_r2_v1__cheap__escalation__1b1581710af2__9d564a17727a/case_0188/call-02-attempt-01.json,full_r2_v1__cheap__escalation__1b1581710af2__9d564a17727a,9d564a17727a9a389e6f0e3ef8d9395ac7376e1a033f078f37abdc7ae3cef915,1b1581710af22995c47da1aae2c481b23a293be168a20d5e5765a03d4b4e5cc0,a21a88481f955ea9cfc84c014e0af771b4f5ceca19b1cf470cfc35a19c747920,"[""asic_rg271-p0025-c002-cf7e92ab69f7"", ""fwo_nes-p0001-c001-309168a0031e"", ""asic_rg271-p0001-c001-27fa42cfe818"", ""fwo_dispute_resolution-p0004-c002-51dcb90360e5"", ""asic_rg271-p0052-c002-58484462157f"", ""asic_rg271-p0012-c001-c13258ebad5f"", ""asic_rg271-p0004-c002-27aaa5097a79"", ""asic_rg271-p0033-c001-79a60fdf3fe9""]",2,"[""results/raw/full_r2_v1__cheap__escalation__1b1581710af2__9d564a17727a/case_0188/call-01-attempt-01.json"", ""results/raw/full_r2_v1__cheap__escalation__1b1581710af2__9d564a17727a/case_0188/call-02-attempt-01.json""]","[""gpt-5.4-nano-2026-03-17"", ""gpt-5.4-nano-2026-03-17""]","[""gpt-5.4-nano-2026-03-17"", ""gpt-5.4-nano-2026-03-17""]",[],"[""stop"", ""stop""]",,deterministic,deterministic label,0.004229800000,openai-standard-2026-08-31,217b709f860486e367878551c3e5034b05d84ed7ee4ed18267746dcc30f4aa9b
case_0189,cheap,gpt-5.4-nano-2026-03-17,escalation,base-v1.0.0+fallback-v1.0.0,20260831,ANSWER,"Yes. RG 271 says a financial firm should acknowledge receipt of each complaint promptly and expects firms to acknowledge the complaint within 24 hours (or one business day) of receiving it, or as soon as practicable. (asic_rg271-p0019-c001-fe57db53dd3b)","[""asic_rg271-p0019-c001-fe57db53dd3b""]",0.9,,,3713,897,2816,106,0.000368220000,1321,2026-08-31T06:55:44.033Z,results/raw/full_r2_v1__cheap__escalation__1b1581710af2__9d564a17727a/case_0189/call-01-attempt-01.json,full_r2_v1__cheap__escalation__1b1581710af2__9d564a17727a,9d564a17727a9a389e6f0e3ef8d9395ac7376e1a033f078f37abdc7ae3cef915,1b1581710af22995c47da1aae2c481b23a293be168a20d5e5765a03d4b4e5cc0,a21a88481f955ea9cfc84c014e0af771b4f5ceca19b1cf470cfc35a19c747920,"[""asic_rg271-p0019-c001-fe57db53dd3b"", ""asic_rg271-p0022-c001-c82f21d3ee0b"", ""asic_rg271-p0038-c001-92aac2e26dd4"", ""asic_rg271-p0031-c001-6da530809372"", ""fwo_dispute_resolution-p0012-c001-ea3701250a07"", ""asic_rg271-p0022-c002-f82589af8eb4"", ""asic_rg271-p0024-c001-b4bba4141d6f"", ""asic_rg271-p0028-c001-c4d0879b3776""]",1,"[""results/raw/full_r2_v1__cheap__escalation__1b1581710af2__9d564a17727a/case_0189/call-01-attempt-01.json""]","[""gpt-5.4-nano-2026-03-17""]","[""gpt-5.4-nano-2026-03-17""]",[],"[""stop""]",,pending_manual_adjudication,manual answer and citation adjudication required,0.002250200000,openai-standard-2026-08-31,217b709f860486e367878551c3e5034b05d84ed7ee4ed18267746dcc30f4aa9b
case_0190,cheap,gpt-5.4-nano-2026-03-17,escalation,base-v1.0.0+fallback-v1.0.0,20260831,ABSTAIN,,[],0.02,true,,5491,3699,1792,60,0.000850640000,1879,2026-08-31T06:55:45.915Z,results/raw/full_r2_v1__cheap__escalation__1b1581710af2__9d564a17727a/case_0190/call-02-attempt-01.json,full_r2_v1__cheap__escalation__1b1581710af2__9d564a17727a,9d564a17727a9a389e6f0e3ef8d9395ac7376e1a033f078f37abdc7ae3cef915,1b1581710af22995c47da1aae2c481b23a293be168a20d5e5765a03d4b4e5cc0,a21a88481f955ea9cfc84c014e0af771b4f5ceca19b1cf470cfc35a19c747920,"[""asic_rg271-p0034-c001-be168118166b"", ""asic_rg271-p0052-c001-1646aff2d006"", ""asic_rg271-p0026-c002-c200df0eb4a7"", ""asic_rg271-p0013-c002-bb0917000e53"", ""fwo_dispute_resolution-p0013-c002-4c207fab1c1c"", ""fwo_dispute_resolution-p0005-c002-17ee7a26f511"", ""fwo_nes-p0002-c002-9e4b76a8c585"", ""fwo_dispute_resolution-p0013-c001-d096fff26b96""]",2,"[""results/raw/full_r2_v1__cheap__escalation__1b1581710af2__9d564a17727a/case_0190/call-01-attempt-01.json"", ""results/raw/full_r2_v1__cheap__escalation__1b1581710af2__9d564a17727a/case_0190/call-02-attempt-01.json""]","[""gpt-5.4-nano-2026-03-17"", ""gpt-5.4-nano-2026-03-17""]","[""gpt-5.4-nano-2026-03-17"", ""gpt-5.4-nano-2026-03-17""]",[],"[""stop"", ""stop""]",,deterministic,deterministic label,0.004113400000,openai-standard-2026-08-31,217b709f860486e367878551c3e5034b05d84ed7ee4ed18267746dcc30f4aa9b
case_0191,cheap,gpt-5.4-nano-2026-03-17,escalation,base-v1.0.0+fallback-v1.0.0,20260831,ABSTAIN,,[],0.2,true,,6365,3549,2816,60,0.000841120000,2144,2026-08-31T06:55:48.062Z,results/raw/full_r2_v1__cheap__escalation__1b1581710af2__9d564a17727a/case_0191/call-02-attempt-01.json,full_r2_v1__cheap__escalation__1b1581710af2__9d564a17727a,9d564a17727a9a389e6f0e3ef8d9395ac7376e1a033f078f37abdc7ae3cef915,1b1581710af22995c47da1aae2c481b23a293be168a20d5e5765a03d4b4e5cc0,a21a88481f955ea9cfc84c014e0af771b4f5ceca19b1cf470cfc35a19c747920,"[""fwo_dispute_resolution-p0005-c002-17ee7a26f511"", ""fwo_dispute_resolution-p0003-c001-1a4a5fb3c291"", ""fwo_dispute_resolution-p0011-c001-229dc07ce14d"", ""fwo_dispute_resolution-p0010-c002-4f814531e440"", ""fwo_dispute_resolution-p0004-c001-b24117433e9a"", ""fwo_dispute_resolution-p0009-c001-20723c6f1697"", ""fwo_dispute_resolution-p0006-c002-8583247496db"", ""fwo_dispute_resolution-p0008-c001-d2801a834664""]",2,"[""results/raw/full_r2_v1__cheap__escalation__1b1581710af2__9d564a17727a/case_0191/call-01-attempt-01.json"", ""results/raw/full_r2_v1__cheap__escalation__1b1581710af2__9d564a17727a/case_0191/call-02-attempt-01.json""]","[""gpt-5.4-nano-2026-03-17"", ""gpt-5.4-nano-2026-03-17""]","[""gpt-5.4-nano-2026-03-17"", ""gpt-5.4-nano-2026-03-17""]",[],"[""stop"", ""stop""]",,deterministic,deterministic label,0.004288200000,openai-standard-2026-08-31,217b709f860486e367878551c3e5034b05d84ed7ee4ed18267746dcc30f4aa9b
case_0192,cheap,gpt-5.4-nano-2026-03-17,escalation,base-v1.0.0+fallback-v1.0.0,20260831,ANSWER,"A financial firm should proactively identify, support and assist people who need help to make a complaint, and it should allow representatives to lodge complaints on behalf of complainants (including financial counsellors, legal representatives, family, friends and members of parliament) without putting barriers in place to accepting authorities from these representatives.","[""asic_rg271-p0039-c001-6965df983e7f""]",0.78,,,3536,720,2816,106,0.000332820000,1419,2026-08-31T06:55:49.483Z,results/raw/full_r2_v1__cheap__escalation__1b1581710af2__9d564a17727a/case_0192/call-01-attempt-01.json,full_r2_v1__cheap__escalation__1b1581710af2__9d564a17727a,9d564a17727a9a389e6f0e3ef8d9395ac7376e1a033f078f37abdc7ae3cef915,1b1581710af22995c47da1aae2c481b23a293be168a20d5e5765a03d4b4e5cc0,a21a88481f955ea9cfc84c014e0af771b4f5ceca19b1cf470cfc35a19c747920,"[""asic_rg271-p0039-c001-6965df983e7f"", ""asic_rg271-p0041-c001-240a1feebad6"", ""asic_rg271-p0024-c001-b4bba4141d6f"", ""fwo_dispute_resolution-p0006-c001-f6b6301cc089"", ""asic_rg271-p0019-c001-fe57db53dd3b"", ""asic_rg271-p0045-c001-5511043e4931"", ""fwo_dispute_resolution-p0006-c002-8583247496db"", ""asic_rg271-p0033-c002-5f7f876bab63""]",1,"[""results/raw/full_r2_v1__cheap__escalation__1b1581710af2__9d564a17727a/case_0192/call-01-attempt-01.json""]","[""gpt-5.4-nano-2026-03-17""]","[""gpt-5.4-nano-2026-03-17""]",[],"[""stop""]",,pending_manual_adjudication,manual answer and citation adjudication required,0.002214800000,openai-standard-2026-08-31,217b709f860486e367878551c3e5034b05d84ed7ee4ed18267746dcc30f4aa9b
case_0193,cheap,gpt-5.4-nano-2026-03-17,escalation,base-v1.0.0+fallback-v1.0.0,20260831,ABSTAIN,,[],0.98,true,,3536,720,2816,30,0.000237820000,1131,2026-08-31T06:55:50.616Z,results/raw/full_r2_v1__cheap__escalation__1b1581710af2__9d564a17727a/case_0193/call-01-attempt-01.json,full_r2_v1__cheap__escalation__1b1581710af2__9d564a17727a,9d564a17727a9a389e6f0e3ef8d9395ac7376e1a033f078f37abdc7ae3cef915,1b1581710af22995c47da1aae2c481b23a293be168a20d5e5765a03d4b4e5cc0,a21a88481f955ea9cfc84c014e0af771b4f5ceca19b1cf470cfc35a19c747920,"[""asic_rg271-p0013-c001-a53d7d32bf80"", ""asic_rg271-p0014-c001-2450831dba3b"", ""asic_rg271-p0013-c002-bb0917000e53"", ""asic_rg271-p0048-c001-74db5a89f04a"", ""asic_rg271-p0049-c001-daddc825fd02"", ""asic_rg271-p0011-c001-1839ce3d9432"", ""asic_rg271-p0018-c001-ed11096384df"", ""asic_rg271-p0015-c002-2970099de9f7""]",1,"[""results/raw/full_r2_v1__cheap__escalation__1b1581710af2__9d564a17727a/case_0193/call-01-attempt-01.json""]","[""gpt-5.4-nano-2026-03-17""]","[""gpt-5.4-nano-2026-03-17""]",[],"[""stop""]",,deterministic,deterministic label,0.002214800000,openai-standard-2026-08-31,217b709f860486e367878551c3e5034b05d84ed7ee4ed18267746dcc30f4aa9b
case_0194,cheap,gpt-5.4-nano-2026-03-17,escalation,base-v1.0.0+fallback-v1.0.0,20260831,ABSTAIN,,[],0.2,false,,7367,4551,2816,60,0.001041520000,1828,2026-08-31T06:55:52.446Z,results/raw/full_r2_v1__cheap__escalation__1b1581710af2__9d564a17727a/case_0194/call-02-attempt-01.json,full_r2_v1__cheap__escalation__1b1581710af2__9d564a17727a,9d564a17727a9a389e6f0e3ef8d9395ac7376e1a033f078f37abdc7ae3cef915,1b1581710af22995c47da1aae2c481b23a293be168a20d5e5765a03d4b4e5cc0,a21a88481f955ea9cfc84c014e0af771b4f5ceca19b1cf470cfc35a19c747920,"[""asic_rg271-p0037-c001-bf404fb626f9"", ""asic_rg271-p0043-c001-530991c66702"", ""asic_rg271-p0035-c001-c3bc1825ac83"", ""asic_rg271-p0041-c001-240a1feebad6"", ""asic_rg271-p0004-c001-fde204a5871a"", ""asic_rg271-p0045-c001-5511043e4931"", ""asic_rg271-p0023-c001-94f83792660d"", ""asic_rg271-p0039-c001-6965df983e7f""]",2,"[""results/raw/full_r2_v1__cheap__escalation__1b1581710af2__9d564a17727a/case_0194/call-01-attempt-01.json"", ""results/raw/full_r2_v1__cheap__escalation__1b1581710af2__9d564a17727a/case_0194/call-02-attempt-01.json""]","[""gpt-5.4-nano-2026-03-17"", ""gpt-5.4-nano-2026-03-17""]","[""gpt-5.4-nano-2026-03-17"", ""gpt-5.4-nano-2026-03-17""]",[],"[""stop"", ""stop""]",,deterministic,deterministic label,0.004488600000,openai-standard-2026-08-31,217b709f860486e367878551c3e5034b05d84ed7ee4ed18267746dcc30f4aa9b
